COUNTRY_AREA_TERRITORY,STRAIN,ISO_YEAR,ISO_WEEK,COUNTRY_CODE,ORIGIN_SOURCE,SPEC_PROCESSED_NB,ISO_WEEKSTARTDATE,country,cluster_name,metasource,value,positivity,STRAIN_SOURCE
United States of America,INF_B,2008,24,USA,NOTDEFINED,1484,2008-06-09,United States,Northern America,NONSENT,7,0.4716981132075472,INF_B (NONSENT)
United States of America,INF_B,2008,25,USA,NOTDEFINED,1447,2008-06-16,United States,Northern America,NONSENT,2,0.138217000691085,INF_B (NONSENT)
United States of America,INF_B,2008,26,USA,NOTDEFINED,1305,2008-06-23,United States,Northern America,NONSENT,6,0.45977011494252873,INF_B (NONSENT)
United States of America,INF_B,2008,27,USA,NOTDEFINED,1120,2008-06-30,United States,Northern America,NONSENT,3,0.26785714285714285,INF_B (NONSENT)
United States of America,INF_B,2008,28,USA,NOTDEFINED,1193,2008-07-07,United States,Northern America,NONSENT,4,0.3352891869237217,INF_B (NONSENT)
United States of America,INF_B,2008,29,USA,NOTDEFINED,1097,2008-07-14,United States,Northern America,NONSENT,2,0.18231540565177756,INF_B (NONSENT)
United States of America,INF_B,2008,30,USA,NOTDEFINED,1046,2008-07-21,United States,Northern America,NONSENT,0,0,INF_B (NONSENT)
United States of America,INF_B,2008,31,USA,NOTDEFINED,1042,2008-07-28,United States,Northern America,NONSENT,4,0.3838771593090211,INF_B (NONSENT)
United States of America,INF_B,2008,32,USA,NOTDEFINED,991,2008-08-04,United States,Northern America,NONSENT,1,0.10090817356205853,INF_B (NONSENT)
United States of America,INF_B,2008,33,USA,NOTDEFINED,931,2008-08-11,United States,Northern America,NONSENT,1,0.10741138560687433,INF_B (NONSENT)
United States of America,INF_B,2008,34,USA,NOTDEFINED,904,2008-08-18,United States,Northern America,NONSENT,3,0.33185840707964603,INF_B (NONSENT)
United States of America,INF_B,2008,35,USA,NOTDEFINED,1059,2008-08-25,United States,Northern America,NONSENT,3,0.28328611898017,INF_B (NONSENT)
United States of America,INF_B,2008,36,USA,NOTDEFINED,1105,2008-09-01,United States,Northern America,NONSENT,0,0,INF_B (NONSENT)
United States of America,INF_B,2008,37,USA,NOTDEFINED,1210,2008-09-08,United States,Northern America,NONSENT,2,0.1652892561983471,INF_B (NONSENT)
United States of America,INF_B,2008,38,USA,NOTDEFINED,1387,2008-09-15,United States,Northern America,NONSENT,2,0.14419610670511895,INF_B (NONSENT)
United States of America,INF_B,2008,39,USA,NOTDEFINED,824,2008-09-22,United States,Northern America,NONSENT,2,0.24271844660194175,INF_B (NONSENT)
United States of America,INF_B,2008,40,USA,NOTDEFINED,2606,2008-09-29,United States,Northern America,NONSENT,6,0.23023791250959325,INF_B (NONSENT)
United States of America,INF_B,2008,41,USA,NOTDEFINED,2633,2008-10-06,United States,Northern America,NONSENT,6,0.2278769464489176,INF_B (NONSENT)
United States of America,INF_B,2008,42,USA,NOTDEFINED,2746,2008-10-13,United States,Northern America,NONSENT,6,0.21849963583394028,INF_B (NONSENT)
United States of America,INF_B,2008,43,USA,NOTDEFINED,3198,2008-10-20,United States,Northern America,NONSENT,14,0.4377736085053158,INF_B (NONSENT)
United States of America,INF_B,2008,44,USA,NOTDEFINED,3320,2008-10-27,United States,Northern America,NONSENT,5,0.15060240963855423,INF_B (NONSENT)
United States of America,INF_B,2008,45,USA,NOTDEFINED,3921,2008-11-03,United States,Northern America,NONSENT,11,0.28054067839836777,INF_B (NONSENT)
United States of America,INF_B,2008,46,USA,NOTDEFINED,4146,2008-11-10,United States,Northern America,NONSENT,12,0.2894356005788712,INF_B (NONSENT)
United States of America,INF_B,2008,47,USA,NOTDEFINED,4540,2008-11-17,United States,Northern America,NONSENT,23,0.5066079295154186,INF_B (NONSENT)
United States of America,INF_B,2008,48,USA,NOTDEFINED,4636,2008-11-24,United States,Northern America,NONSENT,24,0.5176876617773943,INF_B (NONSENT)
United States of America,INF_B,2008,49,USA,NOTDEFINED,5356,2008-12-01,United States,Northern America,NONSENT,14,0.26138909634055263,INF_B (NONSENT)
United States of America,INF_B,2008,50,USA,NOTDEFINED,5788,2008-12-08,United States,Northern America,NONSENT,37,0.6392536281962682,INF_B (NONSENT)
United States of America,INF_B,2008,51,USA,NOTDEFINED,6057,2008-12-15,United States,Northern America,NONSENT,56,0.9245501073138518,INF_B (NONSENT)
United States of America,INF_B,2008,52,USA,NOTDEFINED,5830,2008-12-22,United States,Northern America,NONSENT,51,0.8747855917667239,INF_B (NONSENT)
United States of America,INF_B,2009,1,USA,NOTDEFINED,6613,2008-12-29,United States,Northern America,NONSENT,50,0.7560864962951762,INF_B (NONSENT)
United States of America,INF_B,2009,2,USA,NOTDEFINED,6980,2009-01-05,United States,Northern America,NONSENT,78,1.1174785100286533,INF_B (NONSENT)
United States of America,INF_B,2009,3,USA,NOTDEFINED,7024,2009-01-12,United States,Northern America,NONSENT,104,1.4806378132118452,INF_B (NONSENT)
United States of America,INF_B,2009,4,USA,NOTDEFINED,7959,2009-01-19,United States,Northern America,NONSENT,189,2.37467018469657,INF_B (NONSENT)
United States of America,INF_B,2009,5,USA,NOTDEFINED,9496,2009-01-26,United States,Northern America,NONSENT,380,4.001684919966301,INF_B (NONSENT)
United States of America,INF_B,2009,6,USA,NOTDEFINED,11750,2009-02-02,United States,Northern America,NONSENT,688,5.85531914893617,INF_B (NONSENT)
United States of America,INF_B,2009,7,USA,NOTDEFINED,12716,2009-02-09,United States,Northern America,NONSENT,945,7.431582258571878,INF_B (NONSENT)
United States of America,INF_B,2009,8,USA,NOTDEFINED,11801,2009-02-16,United States,Northern America,NONSENT,931,7.889161935429201,INF_B (NONSENT)
United States of America,INF_B,2009,9,USA,NOTDEFINED,11983,2009-02-23,United States,Northern America,NONSENT,1147,9.57189351581407,INF_B (NONSENT)
United States of America,INF_B,2009,10,USA,NOTDEFINED,11020,2009-03-02,United States,Northern America,NONSENT,1158,10.508166969147005,INF_B (NONSENT)
United States of America,INF_B,2009,11,USA,NOTDEFINED,9679,2009-03-09,United States,Northern America,NONSENT,1062,10.972207872714124,INF_B (NONSENT)
United States of America,INF_B,2009,12,USA,NOTDEFINED,8726,2009-03-16,United States,Northern America,NONSENT,926,10.611964244785698,INF_B (NONSENT)
United States of America,INF_B,2009,13,USA,NOTDEFINED,7425,2009-03-23,United States,Northern America,NONSENT,636,8.565656565656566,INF_B (NONSENT)
United States of America,INF_B,2009,14,USA,NOTDEFINED,5835,2009-03-30,United States,Northern America,NONSENT,471,8.0719794344473,INF_B (NONSENT)
United States of America,INF_B,2009,15,USA,NOTDEFINED,5171,2009-04-06,United States,Northern America,NONSENT,283,5.472829239992264,INF_B (NONSENT)
United States of America,INF_B,2009,16,USA,NOTDEFINED,4713,2009-04-13,United States,Northern America,NONSENT,186,3.9465308720560155,INF_B (NONSENT)
United States of America,INF_B,2009,17,USA,NOTDEFINED,4197,2009-04-20,United States,Northern America,NONSENT,113,2.6923993328568026,INF_B (NONSENT)
United States of America,INF_B,2009,18,USA,NOTDEFINED,35381,2009-04-27,United States,Northern America,NONSENT,787,2.2243577061134507,INF_B (NONSENT)
United States of America,INF_B,2009,19,USA,NOTDEFINED,33653,2009-05-04,United States,Northern America,NONSENT,490,1.4560366089204528,INF_B (NONSENT)
United States of America,INF_B,2009,20,USA,NOTDEFINED,16456,2009-05-11,United States,Northern America,NONSENT,134,0.8142926592124453,INF_B (NONSENT)
United States of America,INF_B,2009,21,USA,NOTDEFINED,15035,2009-05-18,United States,Northern America,NONSENT,93,0.6185567010309279,INF_B (NONSENT)
United States of America,INF_B,2009,22,USA,NOTDEFINED,12971,2009-05-25,United States,Northern America,NONSENT,42,0.32379924446842956,INF_B (NONSENT)
United States of America,INF_B,2009,23,USA,NOTDEFINED,13036,2009-06-01,United States,Northern America,NONSENT,26,0.19944768333844737,INF_B (NONSENT)
United States of America,INF_B,2009,24,USA,NOTDEFINED,13284,2009-06-08,United States,Northern America,NONSENT,15,0.11291779584462511,INF_B (NONSENT)
United States of America,INF_B,2009,25,USA,NOTDEFINED,13847,2009-06-15,United States,Northern America,NONSENT,9,0.06499602802050986,INF_B (NONSENT)
United States of America,INF_B,2009,26,USA,NOTDEFINED,11940,2009-06-22,United States,Northern America,NONSENT,7,0.05862646566164154,INF_B (NONSENT)
United States of America,INF_B,2009,27,USA,NOTDEFINED,10510,2009-06-29,United States,Northern America,NONSENT,7,0.06660323501427212,INF_B (NONSENT)
United States of America,INF_B,2009,28,USA,NOTDEFINED,10271,2009-07-06,United States,Northern America,NONSENT,7,0.06815305228312725,INF_B (NONSENT)
United States of America,INF_B,2009,29,USA,NOTDEFINED,9520,2009-07-13,United States,Northern America,NONSENT,4,0.04201680672268908,INF_B (NONSENT)
United States of America,INF_B,2009,30,USA,NOTDEFINED,8323,2009-07-20,United States,Northern America,NONSENT,3,0.036044695422323685,INF_B (NONSENT)
United States of America,INF_B,2009,31,USA,NOTDEFINED,8851,2009-07-27,United States,Northern America,NONSENT,4,0.045192633600723085,INF_B (NONSENT)
United States of America,INF_B,2009,32,USA,NOTDEFINED,7896,2009-08-03,United States,Northern America,NONSENT,3,0.037993920972644375,INF_B (NONSENT)
United States of America,INF_B,2009,33,USA,NOTDEFINED,7988,2009-08-10,United States,Northern America,NONSENT,5,0.06259389083625438,INF_B (NONSENT)
United States of America,INF_B,2009,34,USA,NOTDEFINED,9135,2009-08-17,United States,Northern America,NONSENT,1,0.010946907498631636,INF_B (NONSENT)
United States of America,INF_B,2009,35,USA,NOTDEFINED,10937,2009-08-24,United States,Northern America,NONSENT,14,0.12800585169607753,INF_B (NONSENT)
United States of America,INF_B,2009,36,USA,NOTDEFINED,14443,2009-08-31,United States,Northern America,NONSENT,4,0.027695077200027694,INF_B (NONSENT)
United States of America,INF_B,2009,37,USA,NOTDEFINED,16842,2009-09-07,United States,Northern America,NONSENT,11,0.06531290820567628,INF_B (NONSENT)
United States of America,INF_B,2009,38,USA,NOTDEFINED,18726,2009-09-14,United States,Northern America,NONSENT,5,0.026700843746662394,INF_B (NONSENT)
United States of America,INF_B,2009,39,USA,NOTDEFINED,19498,2009-09-21,United States,Northern America,NONSENT,18,0.0923171607344343,INF_B (NONSENT)
United States of America,INF_B,2009,40,USA,NOTDEFINED,20564,2009-09-28,United States,Northern America,NONSENT,17,0.08266874148998249,INF_B (NONSENT)
United States of America,INF_B,2009,41,USA,NOTDEFINED,24567,2009-10-05,United States,Northern America,NONSENT,19,0.07733952049497293,INF_B (NONSENT)
United States of America,INF_B,2009,42,USA,NOTDEFINED,29035,2009-10-12,United States,Northern America,NONSENT,18,0.061994144997416914,INF_B (NONSENT)
United States of America,INF_B,2009,43,USA,NOTDEFINED,31866,2009-10-19,United States,Northern America,NONSENT,30,0.09414422895876483,INF_B (NONSENT)
United States of America,INF_B,2009,44,USA,NOTDEFINED,27992,2009-10-26,United States,Northern America,NONSENT,19,0.06787653615318663,INF_B (NONSENT)
United States of America,INF_B,2009,45,USA,NOTDEFINED,24861,2009-11-02,United States,Northern America,NONSENT,30,0.12067093037287317,INF_B (NONSENT)
United States of America,INF_B,2009,46,USA,NOTDEFINED,21720,2009-11-09,United States,Northern America,NONSENT,9,0.04143646408839779,INF_B (NONSENT)
United States of America,INF_B,2009,47,USA,NOTDEFINED,18198,2009-11-16,United States,Northern America,NONSENT,13,0.07143642158478954,INF_B (NONSENT)
United States of America,INF_B,2009,48,USA,NOTDEFINED,13199,2009-11-23,United States,Northern America,NONSENT,7,0.05303432078187741,INF_B (NONSENT)
United States of America,INF_B,2009,49,USA,NOTDEFINED,12978,2009-11-30,United States,Northern America,NONSENT,9,0.06934812760055478,INF_B (NONSENT)
United States of America,INF_B,2009,50,USA,NOTDEFINED,11195,2009-12-07,United States,Northern America,NONSENT,3,0.026797677534613668,INF_B (NONSENT)
United States of America,INF_B,2009,51,USA,NOTDEFINED,10473,2009-12-14,United States,Northern America,NONSENT,6,0.057290174735032943,INF_B (NONSENT)
United States of America,INF_B,2009,52,USA,NOTDEFINED,8437,2009-12-21,United States,Northern America,NONSENT,3,0.035557662676306744,INF_B (NONSENT)
United States of America,INF_B,2010,1,USA,NOTDEFINED,9600,2010-01-04,United States,Northern America,NONSENT,8,0.08333333333333333,INF_B (NONSENT)
United States of America,INF_B,2010,2,USA,NOTDEFINED,8678,2010-01-11,United States,Northern America,NONSENT,12,0.13828070984097718,INF_B (NONSENT)
United States of America,INF_B,2010,3,USA,NOTDEFINED,8626,2010-01-18,United States,Northern America,NONSENT,3,0.03477857639693949,INF_B (NONSENT)
United States of America,INF_B,2010,4,USA,NOTDEFINED,8622,2010-01-25,United States,Northern America,NONSENT,9,0.10438413361169102,INF_B (NONSENT)
United States of America,INF_B,2010,5,USA,NOTDEFINED,8485,2010-02-01,United States,Northern America,NONSENT,6,0.07071302298173247,INF_B (NONSENT)
United States of America,INF_B,2010,6,USA,NOTDEFINED,8270,2010-02-08,United States,Northern America,NONSENT,9,0.10882708585247884,INF_B (NONSENT)
United States of America,INF_B,2010,7,USA,NOTDEFINED,8463,2010-02-15,United States,Northern America,NONSENT,6,0.07089684509039348,INF_B (NONSENT)
United States of America,INF_B,2010,8,USA,NOTDEFINED,8106,2010-02-22,United States,Northern America,NONSENT,3,0.037009622501850484,INF_B (NONSENT)
United States of America,INF_B,2010,9,USA,NOTDEFINED,7620,2010-03-01,United States,Northern America,NONSENT,5,0.06561679790026247,INF_B (NONSENT)
United States of America,INF_B,2010,10,USA,NOTDEFINED,7525,2010-03-08,United States,Northern America,NONSENT,14,0.18604651162790697,INF_B (NONSENT)
United States of America,INF_B,2010,11,USA,NOTDEFINED,6500,2010-03-15,United States,Northern America,NONSENT,4,0.06153846153846154,INF_B (NONSENT)
United States of America,INF_B,2010,12,USA,NOTDEFINED,5645,2010-03-22,United States,Northern America,NONSENT,9,0.15943312666076173,INF_B (NONSENT)
United States of America,INF_B,2010,13,USA,NOTDEFINED,5285,2010-03-29,United States,Northern America,NONSENT,5,0.0946073793755913,INF_B (NONSENT)
United States of America,INF_B,2010,14,USA,NOTDEFINED,4567,2010-04-05,United States,Northern America,NONSENT,0,0,INF_B (NONSENT)
United States of America,INF_B,2010,15,USA,NOTDEFINED,3993,2010-04-12,United States,Northern America,NONSENT,2,0.05008765339343852,INF_B (NONSENT)
United States of America,INF_B,2010,16,USA,NOTDEFINED,3816,2010-04-19,United States,Northern America,NONSENT,6,0.15723270440251572,INF_B (NONSENT)
United States of America,INF_B,2010,17,USA,NOTDEFINED,3754,2010-04-26,United States,Northern America,NONSENT,8,0.21310602024507191,INF_B (NONSENT)
United States of America,INF_B,2010,18,USA,NOTDEFINED,3142,2010-05-03,United States,Northern America,NONSENT,1,0.031826861871419476,INF_B (NONSENT)
United States of America,INF_B,2010,19,USA,NOTDEFINED,2845,2010-05-10,United States,Northern America,NONSENT,3,0.1054481546572935,INF_B (NONSENT)
United States of America,INF_B,2010,20,USA,NOTDEFINED,2921,2010-05-17,United States,Northern America,NONSENT,3,0.10270455323519342,INF_B (NONSENT)
United States of America,INF_B,2010,21,USA,NOTDEFINED,2711,2010-05-24,United States,Northern America,NONSENT,2,0.07377351530800443,INF_B (NONSENT)
United States of America,INF_B,2010,22,USA,NOTDEFINED,2196,2010-05-31,United States,Northern America,NONSENT,2,0.09107468123861566,INF_B (NONSENT)
United States of America,INF_B,2010,23,USA,NOTDEFINED,2190,2010-06-07,United States,Northern America,NONSENT,3,0.136986301369863,INF_B (NONSENT)
United States of America,INF_B,2010,24,USA,NOTDEFINED,2077,2010-06-14,United States,Northern America,NONSENT,4,0.19258545979778527,INF_B (NONSENT)
United States of America,INF_B,2010,25,USA,NOTDEFINED,1975,2010-06-21,United States,Northern America,NONSENT,0,0,INF_B (NONSENT)
United States of America,INF_B,2010,26,USA,NOTDEFINED,1846,2010-06-28,United States,Northern America,NONSENT,1,0.05417118093174431,INF_B (NONSENT)
United States of America,INF_B,2010,27,USA,NOTDEFINED,1623,2010-07-05,United States,Northern America,NONSENT,0,0,INF_B (NONSENT)
United States of America,INF_B,2010,28,USA,NOTDEFINED,1634,2010-07-12,United States,Northern America,NONSENT,2,0.12239902080783353,INF_B (NONSENT)
United States of America,INF_B,2010,29,USA,NOTDEFINED,1589,2010-07-19,United States,Northern America,NONSENT,4,0.2517306482064191,INF_B (NONSENT)
United States of America,INF_B,2010,30,USA,NOTDEFINED,1760,2010-07-26,United States,Northern America,NONSENT,5,0.2840909090909091,INF_B (NONSENT)
United States of America,INF_B,2010,31,USA,NOTDEFINED,1559,2010-08-02,United States,Northern America,NONSENT,2,0.12828736369467608,INF_B (NONSENT)
United States of America,INF_B,2010,32,USA,NOTDEFINED,1702,2010-08-09,United States,Northern America,NONSENT,10,0.5875440658049353,INF_B (NONSENT)
United States of America,INF_B,2010,33,USA,NOTDEFINED,1816,2010-08-16,United States,Northern America,NONSENT,3,0.16519823788546256,INF_B (NONSENT)
United States of America,INF_B,2010,34,USA,NOTDEFINED,2001,2010-08-23,United States,Northern America,NONSENT,8,0.39980009995002497,INF_B (NONSENT)
United States of America,INF_B,2010,35,USA,NOTDEFINED,2282,2010-08-30,United States,Northern America,NONSENT,6,0.26292725679228746,INF_B (NONSENT)
United States of America,INF_B,2010,36,USA,NOTDEFINED,2397,2010-09-06,United States,Northern America,NONSENT,7,0.2920317062995411,INF_B (NONSENT)
United States of America,INF_B,2010,37,USA,NOTDEFINED,2769,2010-09-13,United States,Northern America,NONSENT,14,0.5055976886962803,INF_B (NONSENT)
United States of America,INF_B,2010,38,USA,NOTDEFINED,2870,2010-09-20,United States,Northern America,NONSENT,21,0.7317073170731707,INF_B (NONSENT)
United States of America,INF_B,2010,39,USA,NOTDEFINED,3063,2010-09-27,United States,Northern America,NONSENT,20,0.6529546196539341,INF_B (NONSENT)
United States of America,INF_B,2010,40,USA,NOTDEFINED,3724,2010-10-04,United States,Northern America,NONSENT,23,0.6176154672395274,INF_B (NONSENT)
United States of America,INF_B,2010,41,USA,NOTDEFINED,4100,2010-10-11,United States,Northern America,NONSENT,36,0.8780487804878049,INF_B (NONSENT)
United States of America,INF_B,2010,42,USA,NOTDEFINED,4239,2010-10-18,United States,Northern America,NONSENT,45,1.0615711252653928,INF_B (NONSENT)
United States of America,INF_B,2010,43,USA,NOTDEFINED,4351,2010-10-25,United States,Northern America,NONSENT,53,1.2181107791312342,INF_B (NONSENT)
United States of America,INF_B,2010,44,USA,NOTDEFINED,4734,2010-11-01,United States,Northern America,NONSENT,106,2.2391212505280946,INF_B (NONSENT)
United States of America,INF_B,2010,45,USA,NOTDEFINED,5553,2010-11-08,United States,Northern America,NONSENT,164,2.9533585449306683,INF_B (NONSENT)
United States of America,INF_B,2010,46,USA,NOTDEFINED,5766,2010-11-15,United States,Northern America,NONSENT,238,4.127644814429414,INF_B (NONSENT)
United States of America,INF_B,2010,47,USA,NOTDEFINED,5650,2010-11-22,United States,Northern America,NONSENT,266,4.707964601769912,INF_B (NONSENT)
United States of America,INF_B,2010,48,USA,NOTDEFINED,6187,2010-11-29,United States,Northern America,NONSENT,261,4.21852270890577,INF_B (NONSENT)
United States of America,INF_B,2010,49,USA,NOTDEFINED,6341,2010-12-06,United States,Northern America,NONSENT,310,4.888818798296799,INF_B (NONSENT)
United States of America,INF_B,2010,50,USA,NOTDEFINED,7564,2010-12-13,United States,Northern America,NONSENT,530,7.006874669487044,INF_B (NONSENT)
United States of America,INF_B,2010,51,USA,NOTDEFINED,8000,2010-12-20,United States,Northern America,NONSENT,671,8.3875,INF_B (NONSENT)
United States of America,INF_B,2010,52,USA,NOTDEFINED,9088,2010-12-27,United States,Northern America,NONSENT,655,7.207306338028169,INF_B (NONSENT)
United States of America,INF_B,2011,1,USA,NOTDEFINED,10510,2011-01-03,United States,Northern America,NONSENT,575,5.470980019029496,INF_B (NONSENT)
United States of America,INF_B,2011,2,USA,NOTDEFINED,10251,2011-01-10,United States,Northern America,NONSENT,598,5.8335772119793194,INF_B (NONSENT)
United States of America,INF_B,2011,3,USA,NOTDEFINED,11113,2011-01-17,United States,Northern America,NONSENT,737,6.631872581661118,INF_B (NONSENT)
United States of America,INF_B,2011,4,USA,NOTDEFINED,12929,2011-01-24,United States,Northern America,NONSENT,965,7.46384097764715,INF_B (NONSENT)
United States of America,INF_B,2011,5,USA,NOTDEFINED,13860,2011-01-31,United States,Northern America,NONSENT,1134,8.181818181818182,INF_B (NONSENT)
United States of America,INF_B,2011,6,USA,NOTDEFINED,14670,2011-02-07,United States,Northern America,NONSENT,1183,8.064076346284935,INF_B (NONSENT)
United States of America,INF_B,2011,7,USA,NOTDEFINED,16411,2011-02-14,United States,Northern America,NONSENT,1368,8.335872280787276,INF_B (NONSENT)
United States of America,INF_B,2011,8,USA,NOTDEFINED,14466,2011-02-21,United States,Northern America,NONSENT,1203,8.316051430941519,INF_B (NONSENT)
United States of America,INF_B,2011,9,USA,NOTDEFINED,12923,2011-02-28,United States,Northern America,NONSENT,893,6.910160179524878,INF_B (NONSENT)
United States of America,INF_B,2011,10,USA,NOTDEFINED,11377,2011-03-07,United States,Northern America,NONSENT,688,6.047288388854707,INF_B (NONSENT)
United States of America,INF_B,2011,11,USA,NOTDEFINED,9644,2011-03-14,United States,Northern America,NONSENT,555,5.754873496474492,INF_B (NONSENT)
United States of America,INF_B,2011,12,USA,NOTDEFINED,8378,2011-03-21,United States,Northern America,NONSENT,407,4.857961327285748,INF_B (NONSENT)
United States of America,INF_B,2011,13,USA,NOTDEFINED,6971,2011-03-28,United States,Northern America,NONSENT,285,4.0883660880791854,INF_B (NONSENT)
United States of America,INF_B,2011,14,USA,NOTDEFINED,6398,2011-04-04,United States,Northern America,NONSENT,252,3.938730853391685,INF_B (NONSENT)
United States of America,INF_B,2011,15,USA,NOTDEFINED,5331,2011-04-11,United States,Northern America,NONSENT,149,2.7949728006002625,INF_B (NONSENT)
United States of America,INF_B,2011,16,USA,NOTDEFINED,4403,2011-04-18,United States,Northern America,NONSENT,79,1.7942312059959118,INF_B (NONSENT)
United States of America,INF_B,2011,17,USA,NOTDEFINED,3745,2011-04-25,United States,Northern America,NONSENT,61,1.6288384512683578,INF_B (NONSENT)
United States of America,INF_B,2011,18,USA,NOTDEFINED,3255,2011-05-02,United States,Northern America,NONSENT,23,0.706605222734255,INF_B (NONSENT)
United States of America,INF_B,2011,19,USA,NOTDEFINED,3009,2011-05-09,United States,Northern America,NONSENT,14,0.4652708541043536,INF_B (NONSENT)
United States of America,INF_B,2011,20,USA,NOTDEFINED,2645,2011-05-16,United States,Northern America,NONSENT,10,0.3780718336483932,INF_B (NONSENT)
United States of America,INF_B,2011,21,USA,NOTDEFINED,2374,2011-05-23,United States,Northern America,NONSENT,4,0.16849199663016007,INF_B (NONSENT)
United States of America,INF_B,2011,22,USA,NOTDEFINED,2085,2011-05-30,United States,Northern America,NONSENT,5,0.23980815347721823,INF_B (NONSENT)
United States of America,INF_B,2011,23,USA,NOTDEFINED,1911,2011-06-06,United States,Northern America,NONSENT,4,0.20931449502878074,INF_B (NONSENT)
United States of America,INF_B,2011,24,USA,NOTDEFINED,1798,2011-06-13,United States,Northern America,NONSENT,0,0,INF_B (NONSENT)
United States of America,INF_B,2011,25,USA,NOTDEFINED,1701,2011-06-20,United States,Northern America,NONSENT,2,0.11757789535567313,INF_B (NONSENT)
United States of America,INF_B,2011,26,USA,NOTDEFINED,1354,2011-06-27,United States,Northern America,NONSENT,1,0.07385524372230429,INF_B (NONSENT)
United States of America,INF_B,2011,27,USA,NOTDEFINED,1317,2011-07-04,United States,Northern America,NONSENT,1,0.07593014426727411,INF_B (NONSENT)
United States of America,INF_B,2011,28,USA,NOTDEFINED,1278,2011-07-11,United States,Northern America,NONSENT,3,0.2347417840375587,INF_B (NONSENT)
United States of America,INF_B,2011,29,USA,NOTDEFINED,1317,2011-07-18,United States,Northern America,NONSENT,5,0.37965072133637057,INF_B (NONSENT)
United States of America,INF_B,2011,30,USA,NOTDEFINED,1145,2011-07-25,United States,Northern America,NONSENT,1,0.08733624454148471,INF_B (NONSENT)
United States of America,INF_B,2011,31,USA,NOTDEFINED,1229,2011-08-01,United States,Northern America,NONSENT,2,0.16273393002441008,INF_B (NONSENT)
United States of America,INF_B,2011,32,USA,NOTDEFINED,1263,2011-08-08,United States,Northern America,NONSENT,2,0.1583531274742676,INF_B (NONSENT)
United States of America,INF_B,2011,33,USA,NOTDEFINED,1406,2011-08-15,United States,Northern America,NONSENT,3,0.21337126600284495,INF_B (NONSENT)
United States of America,INF_B,2011,34,USA,NOTDEFINED,1518,2011-08-22,United States,Northern America,NONSENT,5,0.32938076416337286,INF_B (NONSENT)
United States of America,INF_B,2011,35,USA,NOTDEFINED,1634,2011-08-29,United States,Northern America,NONSENT,1,0.06119951040391677,INF_B (NONSENT)
United States of America,INF_B,2011,36,USA,NOTDEFINED,1766,2011-09-05,United States,Northern America,NONSENT,2,0.11325028312570781,INF_B (NONSENT)
United States of America,INF_B,2011,37,USA,NOTDEFINED,1901,2011-09-12,United States,Northern America,NONSENT,2,0.10520778537611783,INF_B (NONSENT)
United States of America,INF_B,2011,38,USA,NOTDEFINED,2147,2011-09-19,United States,Northern America,NONSENT,7,0.3260363297624592,INF_B (NONSENT)
United States of America,INF_B,2011,39,USA,NOTDEFINED,2152,2011-09-26,United States,Northern America,NONSENT,5,0.23234200743494424,INF_B (NONSENT)
United States of America,INF_B,2011,40,USA,NOTDEFINED,3197,2011-10-03,United States,Northern America,NONSENT,9,0.2815139192993431,INF_B (NONSENT)
United States of America,INF_B,2011,41,USA,NOTDEFINED,3319,2011-10-10,United States,Northern America,NONSENT,8,0.24103645676408555,INF_B (NONSENT)
United States of America,INF_B,2011,42,USA,NOTDEFINED,3433,2011-10-17,United States,Northern America,NONSENT,8,0.23303233323623654,INF_B (NONSENT)
United States of America,INF_B,2011,43,USA,NOTDEFINED,3707,2011-10-24,United States,Northern America,NONSENT,12,0.32371189641219317,INF_B (NONSENT)
United States of America,INF_B,2011,44,USA,NOTDEFINED,4038,2011-10-31,United States,Northern America,NONSENT,9,0.22288261515601784,INF_B (NONSENT)
United States of America,INF_B,2011,45,USA,NOTDEFINED,4255,2011-11-07,United States,Northern America,NONSENT,15,0.3525264394829612,INF_B (NONSENT)
United States of America,INF_B,2011,46,USA,NOTDEFINED,4503,2011-11-14,United States,Northern America,NONSENT,11,0.24428159005107705,INF_B (NONSENT)
United States of America,INF_B,2011,47,USA,NOTDEFINED,4071,2011-11-21,United States,Northern America,NONSENT,20,0.49127978383689513,INF_B (NONSENT)
United States of America,INF_B,2011,48,USA,NOTDEFINED,4636,2011-11-28,United States,Northern America,NONSENT,17,0.36669542709232095,INF_B (NONSENT)
United States of America,INF_B,2011,49,USA,NOTDEFINED,4667,2011-12-05,United States,Northern America,NONSENT,20,0.4285408185129634,INF_B (NONSENT)
United States of America,INF_B,2011,50,USA,NOTDEFINED,4859,2011-12-12,United States,Northern America,NONSENT,19,0.391026960279893,INF_B (NONSENT)
United States of America,INF_B,2011,51,USA,NOTDEFINED,4981,2011-12-19,United States,Northern America,NONSENT,24,0.48183095763902833,INF_B (NONSENT)
United States of America,INF_B,2011,52,USA,NOTDEFINED,5331,2011-12-26,United States,Northern America,NONSENT,17,0.3188895141624461,INF_B (NONSENT)
United States of America,INF_B,2012,1,USA,NOTDEFINED,5558,2012-01-02,United States,Northern America,NONSENT,22,0.395825836631882,INF_B (NONSENT)
United States of America,INF_B,2012,2,USA,NOTDEFINED,5276,2012-01-09,United States,Northern America,NONSENT,15,0.28430629264594387,INF_B (NONSENT)
United States of America,INF_B,2012,3,USA,NOTDEFINED,5259,2012-01-16,United States,Northern America,NONSENT,17,0.3232553717436775,INF_B (NONSENT)
